379.168914794921875000000000000  1.662270903587341308593750000
379.216705322265625000000000000 -1.121438264846801757812500000
379.264465332031250000000000000  4.566171169281005859375000000
379.312255859375000000000000000  7.618244647979736328125000000
379.359985351562500000000000000  3.899128437042236328125000000
379.407745361328125000000000000  5.133001327514648437500000000
379.455505371093750000000000000  1.518824338912963867187500000
379.503234863281250000000000000  2.633155345916748046875000000
379.550964355468750000000000000  1.074808239936828613281250000
379.598693847656250000000000000  2.773712158203125000000000000
379.646423339843750000000000000  3.397319078445434570312500000
379.694152832031250000000000000  2.586318969726562500000000000
379.741851806640625000000000000  2.395501852035522460937500000
379.789581298828125000000000000  5.093195438385009765625000000
379.837280273437500000000000000  2.890768527984619140625000000
379.884948730468750000000000000  2.468398571014404296875000000
379.932647705078125000000000000  2.941493511199951171875000000
379.980346679687500000000000000  2.715867996215820312500000000
380.028015136718750000000000000  2.073638916015625000000000000
380.075683593750000000000000000  3.594373703002929687500000000
380.123352050781250000000000000  4.697230815887451171875000000
380.170989990234375000000000000  3.782310247421264648437500000
380.218658447265625000000000000  4.020807266235351562500000000
380.266296386718750000000000000  3.266876935958862304687500000
380.313934326171875000000000000  4.153108119964599609375000000
380.361572265625000000000000000  3.862013816833496093750000000
380.409210205078125000000000000  4.718841075897216796875000000
380.456848144531250000000000000  5.895297527313232421875000000
380.504455566406250000000000000  4.039273738861083984375000000
380.552062988281250000000000000  2.293495416641235351562500000
380.599670410156250000000000000  6.402646064758300781250000000
380.647277832031250000000000000  4.707407474517822265625000000
380.694854736328125000000000000  3.808865308761596679687500000
380.742462158203125000000000000  4.462625503540039062500000000
380.790039062500000000000000000  2.320585012435913085937500000
380.837615966796875000000000000  4.481289386749267578125000000
380.885192871093750000000000000  3.567318916320800781250000000
380.932769775390625000000000000  1.888723134994506835937500000
380.980316162109375000000000000  5.222723484039306640625000000
381.027862548828125000000000000  4.579622268676757812500000000
381.075408935546875000000000000  6.043440341949462890625000000
381.122955322265625000000000000  4.168969631195068359375000000
381.170501708984375000000000000  7.877988338470458984375000000
381.218017578125000000000000000  2.467343330383300781250000000
381.265533447265625000000000000  5.547288894653320312500000000
381.313079833984375000000000000  2.926876544952392578125000000
